0.000000000000000000e+00 0.000000000000000000e+00 -2.000000000000000000e+01
1.000000000000000000e+00 3.173388300834479380e-07 -2.000000000000000000e+01
2.000000000000000000e+00 1.793343771530815759e-06 -2.000000000000000000e+01
3.000000000000000000e+00 4.936929149620829279e-06 -2.000000000000000000e+01
4.000000000000000000e+00 1.012438820676090642e-05 -2.000000000000000000e+01
5.000000000000000000e+00 1.766886813823749340e-05 -2.000000000000000000e+01
6.000000000000000000e+00 2.784367829275088914e-05 -2.000000000000000000e+01
7.000000000000000000e+00 4.089386871393042443e-05 -2.000000000000000000e+01
8.000000000000000000e+00 5.704302358107028585e-05 -2.000000000000000000e+01
9.000000000000000000e+00 7.649766329401886799e-05 -2.000000000000000000e+01
1.000000000000000000e+01 9.945029504193058918e-05 -2.000000000000000000e+01
1.100000000000000000e+01 1.260816324111305176e-04 -2.000000000000000000e+01
1.200000000000000000e+01 1.565622715025452821e-04 -2.000000000000000000e+01
1.300000000000000000e+01 1.910539942769806285e-04 -2.000000000000000000e+01
1.400000000000000000e+01 2.297108063800211550e-04 -2.000000000000000000e+01
1.500000000000000000e+01 2.726797799273965469e-04 -2.000000000000000000e+01
1.600000000000000000e+01 3.201017493073905935e-04 -2.000000000000000000e+01
1.700000000000000000e+01 3.721118937924405064e-04 -2.000000000000000000e+01
1.800000000000000000e+01 4.288402313513495841e-04 -2.000000000000000000e+01
1.900000000000000000e+01 4.904120416684874199e-04 -2.000000000000000000e+01
2.000000000000000000e+01 5.569482319252840258e-04 -2.000000000000000000e+01
2.100000000000000000e+01 6.285656557252685545e-04 -2.000000000000000000e+01
2.200000000000000000e+01 7.053773932347985436e-04 -2.000000000000000000e+01
2.300000000000000000e+01 7.874929989017921076e-04 -2.000000000000000000e+01
2.400000000000000000e+01 8.750187218284291449e-04 -2.000000000000000000e+01
2.500000000000000000e+01 9.680577028922370680e-04 -2.000000000000000000e+01
2.600000000000000000e+01 1.066710151951218329e-03 -2.000000000000000000e+01
2.700000000000000000e+01 1.171073507875344333e-03 -2.000000000000000000e+01
2.800000000000000000e+01 1.281242583677682503e-03 -2.000000000000000000e+01
2.900000000000000000e+01 1.397309698644091805e-03 -2.000000000000000000e+01
3.000000000000000000e+01 1.519364799058807881e-03 -2.000000000000000000e+01
3.100000000000000000e+01 1.647495568878467242e-03 -2.000000000000000000e+01
3.200000000000000000e+01 1.781787531506569613e-03 -2.000000000000000000e+01
3.300000000000000000e+01 1.922324143655289698e-03 -2.000000000000000000e+01
3.400000000000000000e+01 2.069186882144426285e-03 -2.000000000000000000e+01
3.500000000000000000e+01 2.222455324372808912e-03 -2.000000000000000000e+01
3.600000000000000000e+01 2.382207223101434797e-03 -2.000000000000000000e+01
3.700000000000000000e+01 2.548518576106384437e-03 -2.000000000000000000e+01
3.800000000000000000e+01 2.721463691190727837e-03 -2.000000000000000000e+01
3.900000000000000000e+01 2.901115246985890191e-03 -2.000000000000000000e+01
4.000000000000000000e+01 3.087544349922633630e-03 -2.000000000000000000e+01
4.100000000000000000e+01 3.280820587708481971e-03 -2.000000000000000000e+01
4.200000000000000000e+01 3.481012079611096269e-03 -2.000000000000000000e+01
4.300000000000000000e+01 3.688185523814540862e-03 -2.000000000000000000e+01
4.400000000000000000e+01 3.902406242087357729e-03 -2.000000000000000000e+01
4.500000000000000000e+01 4.123738221976470247e-03 -2.000000000000000000e+01
4.600000000000000000e+01 4.352244156719583396e-03 -2.000000000000000000e+01
4.700000000000000000e+01 4.587985483049505930e-03 -2.000000000000000000e+01
4.800000000000000000e+01 4.831022417047327148e-03 -2.000000000000000000e+01
4.900000000000000000e+01 5.081413988186416278e-03 -2.000000000000000000e+01
5.000000000000000000e+01 5.339218071696064626e-03 -2.000000000000000000e+01
5.100000000000000000e+01 5.604491419362128864e-03 -2.000000000000000000e+01
5.200000000000000000e+01 5.877289688871360947e-03 -2.000000000000000000e+01
5.300000000000000000e+01 6.157667471797106072e-03 -2.000000000000000000e+01
5.400000000000000000e+01 6.445678320315382549e-03 -2.000000000000000000e+01
5.500000000000000000e+01 6.741374772733397733e-03 -2.000000000000000000e+01
5.600000000000000000e+01 7.044808377905235376e-03 -2.000000000000000000e+01
5.700000000000000000e+01 7.356029718603987987e-03 -2.000000000000000000e+01
5.800000000000000000e+01 7.675088433913647250e-03 -2.000000000000000000e+01
5.900000000000000000e+01 8.002033240699589142e-03 -2.000000000000000000e+01
6.000000000000000000e+01 8.336911954211592354e-03 -2.000000000000000000e+01
6.100000000000000000e+01 8.679771507869572106e-03 -2.000000000000000000e+01
6.200000000000000000e+01 9.030657972278335194e-03 -2.000000000000000000e+01
6.300000000000000000e+01 9.389616573514444203e-03 -2.000000000000000000e+01
6.400000000000000000e+01 9.756691710725056560e-03 -2.000000000000000000e+01
6.500000000000000000e+01 1.013192697307593350e-02 -2.000000000000000000e+01
6.600000000000000000e+01 1.051536515608317637e-02 -2.000000000000000000e+01
6.700000000000000000e+01 1.090704827736073412e-02 -2.000000000000000000e+01
6.800000000000000000e+01 1.130701759181410720e-02 -2.000000000000000000e+01
6.900000000000000000e+01 1.171531360630799490e-02 -2.000000000000000000e+01
7.000000000000000000e+01 1.213197609383426072e-02 -2.000000000000000000e+01
7.100000000000000000e+01 1.255704410720472584e-02 -2.000000000000000000e+01
7.200000000000000000e+01 1.299055599229193003e-02 -2.000000000000000000e+01
7.300000000000000000e+01 1.343254940083931509e-02 -2.000000000000000000e+01
7.400000000000000000e+01 1.388306130286114277e-02 -2.000000000000000000e+01
7.500000000000000000e+01 1.434212799865114754e-02 -2.000000000000000000e+01
7.600000000000000000e+01 1.480978513041794446e-02 -2.000000000000000000e+01
7.700000000000000000e+01 1.528606769356381616e-02 -2.000000000000000000e+01
7.800000000000000000e+01 1.577101004762297698e-02 -2.000000000000000000e+01
7.900000000000000000e+01 1.626464592687410296e-02 -2.000000000000000000e+01
8.000000000000000000e+01 1.676700845064137135e-02 -2.000000000000000000e+01
8.100000000000000000e+01 1.727813013329713987e-02 -2.000000000000000000e+01
8.200000000000000000e+01 1.779804289397915809e-02 -2.000000000000000000e+01
8.300000000000000000e+01 1.832677806603383655e-02 -2.000000000000000000e+01
8.400000000000000000e+01 1.886436640619719093e-02 -2.000000000000000000e+01
8.500000000000000000e+01 1.941083810352389402e-02 -2.000000000000000000e+01
8.600000000000000000e+01 1.996622278807461126e-02 -2.000000000000000000e+01
8.700000000000000000e+01 2.053054953937130667e-02 -2.000000000000000000e+01
8.800000000000000000e+01 2.110384689462934532e-02 -2.000000000000000000e+01
8.900000000000000000e+01 2.168614285677531936e-02 -2.000000000000000000e+01
9.000000000000000000e+01 2.227746490225860493e-02 -2.000000000000000000e+01
9.100000000000000000e+01 2.287783998866457433e-02 -2.000000000000000000e+01
9.200000000000000000e+01 2.348729456213668673e-02 -2.000000000000000000e+01
9.300000000000000000e+01 2.410585456461476067e-02 -2.000000000000000000e+01
9.400000000000000000e+01 2.473354544089590573e-02 -2.000000000000000000e+01
9.500000000000000000e+01 2.537039214552469849e-02 -2.000000000000000000e+01
9.600000000000000000e+01 2.601641914951864989e-02 -2.000000000000000000e+01
9.700000000000000000e+01 2.667165044693452225e-02 -2.000000000000000000e+01
9.800000000000000000e+01 2.733610956128167471e-02 -2.000000000000000000e+01
9.900000000000000000e+01 2.800981955178696511e-02 -2.000000000000000000e+01
1.000000000000000000e+02 2.869280301951692216e-02 -2.000000000000000000e+01
1.010000000000000000e+02 2.938508211336153877e-02 -2.000000000000000000e+01
1.020000000000000000e+02 3.008667853588472760e-02 -2.000000000000000000e+01
1.030000000000000000e+02 3.079761354904547721e-02 -2.000000000000000000e+01
1.040000000000000000e+02 3.151790797979417413e-02 -2.000000000000000000e+01
1.050000000000000000e+02 3.224758222554822279e-02 -2.000000000000000000e+01
1.060000000000000000e+02 3.298665625955050223e-02 -2.000000000000000000e+01
1.070000000000000000e+02 3.373514963611472239e-02 -2.000000000000000000e+01
1.080000000000000000e+02 3.449308149576103821e-02 -2.000000000000000000e+01
1.090000000000000000e+02 3.526047057024563058e-02 -2.000000000000000000e+01
1.100000000000000000e+02 3.603733518748691161e-02 -2.000000000000000000e+01
1.110000000000000000e+02 3.682369327639239270e-02 -2.000000000000000000e+01
1.120000000000000000e+02 3.761956237158825544e-02 -2.000000000000000000e+01
1.130000000000000000e+02 3.842495961805563603e-02 -2.000000000000000000e+01
1.140000000000000000e+02 3.923990177567517057e-02 -2.000000000000000000e+01
1.150000000000000000e+02 4.006440522368348578e-02 -2.000000000000000000e+01
1.160000000000000000e+02 4.089848596504400136e-02 -2.000000000000000000e+01
1.170000000000000000e+02 4.174215963073382718e-02 -2.000000000000000000e+01
1.180000000000000000e+02 4.259544148395041918e-02 -2.000000000000000000e+01
1.190000000000000000e+02 4.345834642423876404e-02 -2.000000000000000000e+01
1.200000000000000000e+02 4.433088899154273566e-02 -2.000000000000000000e+01
1.210000000000000000e+02 4.521308337018195567e-02 -2.000000000000000000e+01
1.220000000000000000e+02 4.610494339275613557e-02 -2.000000000000000000e+01
1.230000000000000000e+02 4.700648254397952336e-02 -2.000000000000000000e+01
1.240000000000000000e+02 4.791771396444651637e-02 -2.000000000000000000e+01
1.250000000000000000e+02 4.883865045433125052e-02 -2.000000000000000000e+01
1.260000000000000000e+02 4.976930447702200555e-02 -2.000000000000000000e+01
1.270000000000000000e+02 5.070968816269241092e-02 -2.000000000000000000e+01
1.280000000000000000e+02 5.165981331181217912e-02 -2.000000000000000000e+01
1.290000000000000000e+02 5.261969139859686700e-02 -2.000000000000000000e+01
1.300000000000000000e+02 5.358933357439994716e-02 -2.000000000000000000e+01
1.310000000000000000e+02 5.456875067104841742e-02 -2.000000000000000000e+01
1.320000000000000000e+02 5.555795320412226096e-02 -2.000000000000000000e+01
1.330000000000000000e+02 5.655695137618089313e-02 -2.000000000000000000e+01
1.340000000000000000e+02 5.756575507993623442e-02 -2.000000000000000000e+01
1.350000000000000000e+02 5.858437390137508083e-02 -2.000000000000000000e+01
1.360000000000000000e+02 5.961281712283104939e-02 -2.000000000000000000e+01
1.370000000000000000e+02 6.065109372600797910e-02 -2.000000000000000000e+01
1.380000000000000000e+02 6.169921239495554377e-02 -2.000000000000000000e+01
1.390000000000000000e+02 6.275718151899854769e-02 -2.000000000000000000e+01
1.400000000000000000e+02 6.382500919562068831e-02 -2.000000000000000000e+01
1.410000000000000000e+02 6.490270323330420144e-02 -2.000000000000000000e+01
1.420000000000000000e+02 6.599027115432579138e-02 -2.000000000000000000e+01
1.430000000000000000e+02 6.708772019751108040e-02 -2.000000000000000000e+01
1.440000000000000000e+02 6.819505732094713335e-02 -2.000000000000000000e+01
1.450000000000000000e+02 6.931228920465488941e-02 -2.000000000000000000e+01
1.460000000000000000e+02 7.043942225322211148e-02 -2.000000000000000000e+01
1.470000000000000000e+02 7.157646259839801905e-02 -2.000000000000000000e+01
1.480000000000000000e+02 7.272341610164975712e-02 -2.000000000000000000e+01
1.490000000000000000e+02 7.388028835668278282e-02 -2.000000000000000000e+01
1.500000000000000000e+02 7.504708469192458709e-02 -2.000000000000000000e+01
1.510000000000000000e+02 7.622381017297356898e-02 -2.000000000000000000e+01
1.520000000000000000e+02 7.741046960501338225e-02 -2.000000000000000000e+01
1.530000000000000000e+02 7.860706753519322576e-02 -2.000000000000000000e+01
1.540000000000000000e+02 7.981360825497611777e-02 -2.000000000000000000e+01
1.550000000000000000e+02 8.103009580245348897e-02 -2.000000000000000000e+01
1.560000000000000000e+02 8.225653396462941080e-02 -2.000000000000000000e+01
1.570000000000000000e+02 8.349292627967325187e-02 -2.000000000000000000e+01
1.580000000000000000e+02 8.473927603914226114e-02 -2.000000000000000000e+01
1.590000000000000000e+02 8.599558629017450828e-02 -2.000000000000000000e+01
1.600000000000000000e+02 8.726185983765255560e-02 -2.000000000000000000e+01
1.610000000000000000e+02 8.853809924633865291e-02 -2.000000000000000000e+01
1.620000000000000000e+02 8.982430684298307877e-02 -2.000000000000000000e+01
1.630000000000000000e+02 9.112048471840318575e-02 -2.000000000000000000e+01
1.640000000000000000e+02 9.242663472953756287e-02 -2.000000000000000000e+01
1.650000000000000000e+02 9.374275850147310851e-02 -2.000000000000000000e+01
1.660000000000000000e+02 9.506885742944634621e-02 -2.000000000000000000e+01
1.670000000000000000e+02 9.640493268081992695e-02 -2.000000000000000000e+01
1.680000000000000000e+02 9.775098519703367961e-02 -2.000000000000000000e+01
1.690000000000000000e+02 9.910701569553265200e-02 -2.000000000000000000e+01
1.700000000000000000e+02 1.004730246716701858e-01 -2.000000000000000000e+01
1.710000000000000000e+02 1.018490124005881486e-01 -2.000000000000000000e+01
1.720000000000000000e+02 1.032349789390743927e-01 -2.000000000000000000e+01
1.730000000000000000e+02 1.046309241273978563e-01 -2.000000000000000000e+01
1.740000000000000000e+02 1.060368475911210306e-01 -2.000000000000000000e+01
1.750000000000000000e+02 1.074527487428918598e-01 -2.000000000000000000e+01
1.760000000000000000e+02 1.088786267842130062e-01 -2.000000000000000000e+01
1.770000000000000000e+02 1.103144807071917838e-01 -2.000000000000000000e+01
1.780000000000000000e+02 1.117603092962689421e-01 -2.000000000000000000e+01
1.790000000000000000e+02 1.132161111299271050e-01 -2.000000000000000000e+01
1.800000000000000000e+02 1.146818845823799476e-01 -2.000000000000000000e+01
1.810000000000000000e+02 1.161576278252423045e-01 -2.000000000000000000e+01
1.820000000000000000e+02 1.176433388291802801e-01 -2.000000000000000000e+01
1.830000000000000000e+02 1.191390153655437906e-01 -2.000000000000000000e+01
1.840000000000000000e+02 1.206446550079801477e-01 -2.000000000000000000e+01
1.850000000000000000e+02 1.221602551340295745e-01 -2.000000000000000000e+01
1.860000000000000000e+02 1.236858129267036366e-01 -2.000000000000000000e+01
1.870000000000000000e+02 1.252213253760453004e-01 -2.000000000000000000e+01
1.880000000000000000e+02 1.267667892806732532e-01 -2.000000000000000000e+01
1.890000000000000000e+02 1.283222012493077935e-01 -2.000000000000000000e+01
1.900000000000000000e+02 1.298875577022817474e-01 -2.000000000000000000e+01
1.910000000000000000e+02 1.314628548730339686e-01 -2.000000000000000000e+01
1.920000000000000000e+02 1.330480888095874337e-01 -2.000000000000000000e+01
1.930000000000000000e+02 1.346432553760121553e-01 -2.000000000000000000e+01
1.940000000000000000e+02 1.362483502538713864e-01 -2.000000000000000000e+01
1.950000000000000000e+02 1.378633689436536136e-01 -2.000000000000000000e+01
1.960000000000000000e+02 1.394883067661893961e-01 -2.000000000000000000e+01
1.970000000000000000e+02 1.411231588640535217e-01 -2.000000000000000000e+01
1.980000000000000000e+02 1.427679202029523975e-01 -2.000000000000000000e+01
1.990000000000000000e+02 1.444225855730980612e-01 -2.000000000000000000e+01
2.000000000000000000e+02 1.460871495905670947e-01 -2.000000000000000000e+01
2.010000000000000000e+02 1.477616066986469356e-01 -2.000000000000000000e+01
2.020000000000000000e+02 1.494459511691674791e-01 -2.000000000000000000e+01
2.030000000000000000e+02 1.511401771038199671e-01 -2.000000000000000000e+01
2.040000000000000000e+02 1.528442784354633877e-01 -2.000000000000000000e+01
2.050000000000000000e+02 1.545582489294171913e-01 -2.000000000000000000e+01
2.060000000000000000e+02 1.562820821847403230e-01 -2.000000000000000000e+01
2.070000000000000000e+02 1.580157716355002073e-01 -2.000000000000000000e+01
2.080000000000000000e+02 1.597593105520270229e-01 -2.000000000000000000e+01
2.090000000000000000e+02 1.615126920421581513e-01 -2.000000000000000000e+01
2.100000000000000000e+02 1.632759090524678047e-01 -2.000000000000000000e+01
2.110000000000000000e+02 1.650489543694874384e-01 -2.000000000000000000e+01
2.120000000000000000e+02 1.668318206209135901e-01 -2.000000000000000000e+01
2.130000000000000000e+02 1.686245002768039236e-01 -2.000000000000000000e+01
2.140000000000000000e+02 1.704269856507629188e-01 -2.000000000000000000e+01
2.150000000000000000e+02 1.722392689011153777e-01 -2.000000000000000000e+01
2.160000000000000000e+02 1.740613420320704097e-01 -2.000000000000000000e+01
2.170000000000000000e+02 1.758931968948730939e-01 -2.000000000000000000e+01
2.180000000000000000e+02 1.777348251889467601e-01 -2.000000000000000000e+01
2.190000000000000000e+02 1.795862184630243885e-01 -2.000000000000000000e+01
2.200000000000000000e+02 1.814473681162700192e-01 -2.000000000000000000e+01
2.210000000000000000e+02 1.833182653993886135e-01 -2.000000000000000000e+01
2.220000000000000000e+02 1.851989014157283397e-01 -2.000000000000000000e+01
2.230000000000000000e+02 1.870892671223707282e-01 -2.000000000000000000e+01
2.240000000000000000e+02 1.889893533312128893e-01 -2.000000000000000000e+01
2.250000000000000000e+02 1.908991507100386564e-01 -2.000000000000000000e+01
2.260000000000000000e+02 1.928186497835807922e-01 -2.000000000000000000e+01
2.270000000000000000e+02 1.947478409345754224e-01 -2.000000000000000000e+01
2.280000000000000000e+02 1.966867144048034532e-01 -2.000000000000000000e+01
2.290000000000000000e+02 1.986352602961277969e-01 -2.000000000000000000e+01
2.300000000000000000e+02 2.005934685715176913e-01 -2.000000000000000000e+01
2.310000000000000000e+02 2.025613290560671076e-01 -2.000000000000000000e+01
2.320000000000000000e+02 2.045388314380010841e-01 -2.000000000000000000e+01
2.330000000000000000e+02 2.065259652696770643e-01 -2.000000000000000000e+01
2.340000000000000000e+02 2.085227199685764643e-01 -2.000000000000000000e+01
2.350000000000000000e+02 2.105290848182866104e-01 -2.000000000000000000e+01
2.360000000000000000e+02 2.125450489694751532e-01 -2.000000000000000000e+01
2.370000000000000000e+02 2.145706014408580442e-01 -2.000000000000000000e+01
2.380000000000000000e+02 2.166057311201574076e-01 -2.000000000000000000e+01
2.390000000000000000e+02 2.186504267650516697e-01 -2.000000000000000000e+01
2.400000000000000000e+02 2.207046770041197759e-01 -2.000000000000000000e+01
2.410000000000000000e+02 2.227684703377748598e-01 -2.000000000000000000e+01
2.420000000000000000e+02 2.248417951391928071e-01 -2.000000000000000000e+01
2.430000000000000000e+02 2.269246396552311862e-01 -2.000000000000000000e+01
2.440000000000000000e+02 2.290169920073437948e-01 -2.000000000000000000e+01
2.450000000000000000e+02 2.311188401924834657e-01 -2.000000000000000000e+01
2.460000000000000000e+02 2.332301720840023185e-01 -2.000000000000000000e+01
2.470000000000000000e+02 2.353509754325408265e-01 -2.000000000000000000e+01
2.480000000000000000e+02 2.374812378669129975e-01 -2.000000000000000000e+01
2.490000000000000000e+02 2.396209468949831167e-01 -2.000000000000000000e+01
2.500000000000000000e+02 2.417700899045352458e-01 -2.000000000000000000e+01
2.510000000000000000e+02 2.439286541641368100e-01 -2.000000000000000000e+01
2.520000000000000000e+02 2.460966268239947741e-01 -2.000000000000000000e+01
2.530000000000000000e+02 2.482739949168066562e-01 -2.000000000000000000e+01
2.540000000000000000e+02 2.504607453586026877e-01 -2.000000000000000000e+01
2.550000000000000000e+02 2.526568649495833374e-01 -2.000000000000000000e+01
2.560000000000000000e+02 2.548623403749497029e-01 -2.000000000000000000e+01
