,Age,Carbon_emission_Gt,total_carbon_emission_Gt
0,0.0,0.07333452423653768,0.0
1,217.468506,0.07333452423653768,15.947949423940639
2,218.468506,0.495941740575772,16.021283948177174
3,439.9852965,0.495941740575772,125.88070659550581
4,440.9852965,0.0,126.37664833608159
